,ACC,ACP,AVAILABLE,BIAS,BMAX,BMIN,BRB,BREP,BRM1,BRM2,DR,ENABLED,FORE,FROM FILE,ID,IMAX,IMIN,KMPOST,LINE,MODE,MREP,MULT,NFD,NOTE,NREP,OFF,OMAX,OMIN,OPENPATH,OREP,OUTOFRANGE,RANGE,RAW.UNITS,RB,RDR,REP,RULE,SCALING,SDB,SP,TAGS,TAVE,TEB,TOUT,VAL,XACC,XBRB,XBREP,XCOORD,XMREP,XNREP,XOREP,XRB,XRDR,XREP,YCOORD
,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,PERCENT,PERCENT/MIN,PERCENT,n/a,PERCENT,PERCENT,PERCENT,PERCENT/MIN,PERCENT/MIN,PERCENT,n/a
RPDCT-A0-PD,,,0,,15000,-99,,10000,,,MON_RPDCT_A0_PD:SP,1,,INPREP_INC\KSTA\LDS\RPDCT.INC,,15000,-99,0,27,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,RPDCT PRS,,,1,,,,,15808,,,,,,,2561
RPDCT-A0-PMLD,,,0,,15000,-99,,10000,,,MON_RPDCT_A0_PMLD:SP,1,,INPREP_INC\KSTA\KSTA_SCADA.INC,,15000,-99,0,12608,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,RPDCT PRS,,,1,,,,,15578,,,,,,,2102
RPDCT-A0-PMLS,,,0,,15000,-99,,10000,,,MON_RPDCT_A0_PMLS:SP,1,,INPREP_INC\KSTA\KSTA_SCADA.INC,,15000,-99,0,12624,ON,,,3,,5000,,15000,-99,0,,0,,,,,120,LINEAR,DISABLED,,0.08333,RPDCT PRS,,,1,,,,,15363,,,,,,,2104
RPDCT-A0-PS,,,0,,15000,-99,,10000,,,MON_RPDCT_A0_PS:SP,1,,INPREP_INC\KSTA\LDS\RPDCT.INC,,15000,-99,0,43,ON,,,3,,5000,,15000,-99,0,,0,,,,,120,LINEAR,DISABLED,,0.08333,RPDCT PRS,,,1,,,,,15358,,,,,,,2575
RPDCT-A0-Q,,,0,,6625,-4999,,10000,,,,1,,INPREP_INC\KSTA\LDS\RPDCT.INC,,6625,-4999,0,59,ON,,,3,,5000,,6625,-4999,0,,0,,,,,(RPDCT-A0-Q:RAW < 2 ? 0.2 : 20),LINEAR,ENABLED,,0.08333,RPDCT FLW,,,1,,,,,15581,,,,,,,2574
RPDCT-A0-TD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTA\KSTA_SCADA.INC,,80,-39,0,12640,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,RPDCT TMP,,,1,,,,,15808,,,,,,,2515
RPDCT-A0-TMLD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTA\KSTA_SCADA.INC,,80,-39,0,12655,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,RPDCT TMP,,,1,,,,,15574,,,,,,,2055
RPDCT-A0-TMLS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTA\KSTA_SCADA.INC,,80,-39,0,12670,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,RPDCT TMP,,,1,,,,,15360,,,,,,,2060
RPDCT-A0-TS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTA\KSTA_SCADA.INC,,80,-39,0,12685,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,RPDCT TMP,,,1,,,,,15359,,,,,,,2522
RPDCT-FLOW,,,0,,6625,-4999,,10000,,,HF_RPDCT:SQ,1,,INPREP_INC\KSTA\LDS\RPDCT.INC,,15000,-4999,0,75,ON,,,3,,5000,,10000,-100,0,,0,,,,,0,LINEAR,DISABLED,,0.08333,RPDCT FLW,,,1,0,,,,15471,,,,,,,2574
SLBRY+19-1-A0-MLV,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,1624,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SLBRY BV,,,1,,,,,34464,,,,,,,1670
SLBRY+19-1-A0-PMLD,,,0,,15000,-99,,10000,,,MON_SLBRY_19_1_A0_PMLD:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,1640,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SLBRY PRS,,,1,,,,,34690,,,,,,,1677
SLBRY+19-1-A0-PMLS,,,0,,15000,-99,,10000,,,MON_SLBRY_19_1_A0_PMLS:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,1656,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SLBRY PRS,,,1,,,,,34250,,,,,,,1670
SLBRY+19-1-A0-TMLD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,1672,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SLBRY TMP,,,1,,,,,34689,,,,,,,1627
SLBRY+19-1-A0-TMLS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,1687,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SLBRY TMP,,,1,,,,,34241,,,,,,,1625
SLBRY-A0-CVPOS,,,0,,100,0,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,100,0,0,1702,ON,,,3,,5000,,100,0,0,,0,,,,,0.001,LINEAR,DISABLED,,0.08333,SLBRY,,,1,,,,,34178,,,,,,,2642
SLBRY-A0-DEN,,,0,,980,600,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,1000,500,0,1717,ON,,,3,,5000,,1000,500,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SLBRY DENS,,,1,,,,,34170,,,,,,,2730
SLBRY-A0-DRA-FLOW,,,0,,500,0,,10000,,,TAKE_SLBRY_DRA:SNQ,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,500,0,0,1748,ON,,,3,,5000,,500,0,0,,0,,,,,1e-06,LINEAR,DISABLED,,0.08333,SLBRY DRA FLW,,,1,0,,,,34558,,,,,,,2143
SLBRY-A0-DRA-MOV,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,1732,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SLBRY DRA BV,,,1,,,,,34401,,,,,,,2198
SLBRY-A0-DRA-Q,,,0,,6625,-4999,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,6625,-4999,0,1765,ON,,,3,,5000,,6625,-4999,0,,0,,,,,1e-06,LINEAR,DISABLED,,0.08333,SLBRY DRA FLW,,,1,,,,,34398,,,,,,,2089
SLBRY-A0-LTP-MOVBP,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,1780,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SLBRY BV,,,1,,,,,34412,,,,,,,2749
SLBRY-A0-LTP-MOVKCK,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,1796,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SLBRY BV,,,1,,,,,34412,,,,,,,2899
SLBRY-A0-LTP-MOVOUT,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,1812,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SLBRY BV,,,1,,,,,34412,,,,,,,2829
SLBRY-A0-MOVBP,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,1828,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SLBRY BV,,,1,,,,,34045,,,,,,,2319
SLBRY-A0-PD,,,0,,15000,-99,,10000,,,MON_SLBRY_A0_PD:SP,1,,INPREP_INC\KSTB\LDS\SLBRY.INC,,15000,-99,0,27,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SLBRY PRS,,,1,,,,,34354,,,,,,,2548
SLBRY-A0-PMLD,,,0,,15000,-99,,10000,,,MON_SLBRY_A0_PMLD:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,1844,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SLBRY PRS,,,1,,,,,34164,,,,,,,2140
SLBRY-A0-PMLS,,,0,,15000,-99,,10000,,,MON_SLBRY_A0_PMLS:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,1860,ON,,,3,,5000,,15000,-99,0,,0,,,,,120,LINEAR,DISABLED,,0.08333,SLBRY PRS,,,1,,,,,33967,,,,,,,2150
SLBRY-A0-PS,,,0,,15000,-99,,10000,,,MON_SLBRY_A0_PS:SP,1,,INPREP_INC\KSTB\LDS\SLBRY.INC,,15000,-99,0,43,ON,,,3,,5000,,15000,-99,0,,0,,,,,120,LINEAR,DISABLED,,0.08333,SLBRY PRS,,,1,,,,,33952,,,,,,,2552
SLBRY-A0-Q,,,0,,6625,-4999,,10000,,,,1,,INPREP_INC\KSTB\LDS\SLBRY.INC,,6625,-4999,0,59,ON,,,3,,5000,,6625,-4999,0,,0,,,,,(SLBRY-A0-Q:RAW < 2 ? 0.2 : 20),LINEAR,ENABLED,,0.08333,SLBRY FLW,,,1,,,,,34178,,,,,,,2593
SLBRY-A0-RTP-MOVBP,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,1876,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SLBRY BV,,,1,,,,,33733,,,,,,,2744
SLBRY-A0-RTP-MOVIN,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,1908,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SLBRY BV,,,1,,,,,33733,,,,,,,2824
SLBRY-A0-RTP-MOVKCK,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,1892,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SLBRY BV,,,1,,,,,33733,,,,,,,2894
SLBRY-A0-TD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,1924,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SLBRY TMP,,,1,,,,,34351,,,,,,,2495
SLBRY-A0-TGRND,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,1939,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SLBRY TMP,,,1,,,,,33960,,,,,,,2740
SLBRY-A0-TMLD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,1954,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SLBRY TMP,,,1,,,,,34160,,,,,,,2084
SLBRY-A0-TMLS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,1969,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SLBRY TMP,,,1,,,,,33959,,,,,,,2099
SLBRY-A0-TS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,1984,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SLBRY TMP,,,1,,,,,33956,,,,,,,2508
SLBRY-FLOW,,,0,,6625,-4999,,10000,,,HF_SLBRY:SQ,1,,INPREP_INC\KSTB\LDS\SLBRY.INC,,6625,-4999,0,75,ON,,,3,,5000,,6625,-100,0,,0,,,,,0,LINEAR,DISABLED,,0.08333,SLBRY FLW,,,1,0,,,,34068,,,,,,,2593
SNECA+09-8-A0-MLV,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,1999,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNECA BV,,,1,,,,,31162,,,,,,,1707
SNECA+09-8-A0-PMLD,,,0,,15000,-99,,10000,,,MON_SNECA_09_8_A0_PMLD:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,2033,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNECA PRS,,,1,,,,,30977,,,,,,,1279
SNECA+09-8-A0-PMLS,,,0,,15000,-99,,10000,,,MON_SNECA_09_8_A0_PMLS:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,2065,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNECA PRS,,,1,,,,,30888,,,,,,,1863
SNECA+09-8-A0-TMLD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2097,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNECA TMP,,,1,,,,,30977,,,,,,,1228
SNECA+09-8-A0-TMLS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2127,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNECA TMP,,,1,,,,,30888,,,,,,,1812
SNECA+29-2-A0-MLV,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2015,OFF,,,3,,5000,1,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNECA BV,,,1,,,,,31550,,,,,,,1700
SNECA+29-2-A0-PMLD,,,0,,15000,-99,,10000,,,MON_SNECA_29_2_A0_PMLD:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,2049,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNECA PRS,,,1,,,,,31303,,,,,,,1759
SNECA+29-2-A0-PMLS,,,0,,15000,-99,,10000,,,MON_SNECA_29_2_A0_PMLS:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,2081,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNECA PRS,,,1,,,,,31300,,,,,,,1561
SNECA+29-2-A0-TMLD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2112,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNECA TMP,,,1,,,,,31303,,,,,,,1708
SNECA+29-2-A0-TMLS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2142,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNECA TMP,,,1,,,,,31300,,,,,,,1511
SNECA-A0-CVPOS,,,0,,100,0,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,100,0,0,2157,ON,,,3,,5000,,100,0,0,,0,,,,,0.001,LINEAR,DISABLED,,0.08333,SNECA,,,1,,,,,30984,,,,,,,2644
SNECA-A0-DEN,,,0,,980,600,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,1000,500,0,2172,ON,,,3,,5000,,1000,500,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNECA DENS,,,1,,,,,30980,,,,,,,2740
SNECA-A0-DRA-FLOW,,,0,,500,0,,10000,,,TAKE_SNECA_DRA:SNQ,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,500,0,0,2203,ON,,,3,,5000,,500,0,0,,0,,,,,1e-06,LINEAR,DISABLED,,0.08333,SNECA DRA FLW,,,1,0,,,,31338,,,,,,,2176
SNECA-A0-DRA-MOV,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2187,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNECA DRA BV,,,1,,,,,31199,,,,,,,2229
SNECA-A0-DRA-Q,,,0,,6625,-4999,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,6625,-4999,0,2220,ON,,,3,,5000,,6625,-4999,0,,0,,,,,1e-06,LINEAR,DISABLED,,0.08333,SNECA DRA FLW,,,1,,,,,31198,,,,,,,2123
SNECA-A0-MOVBP,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2235,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNECA BV,,,1,,,,,30882,,,,,,,2257
SNECA-A0-MOVD,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2251,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNECA BV,,,1,,,,,30884,,,,,,,2362
SNECA-A0-MOVS,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2267,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNECA BV,,,1,,,,,30884,,,,,,,2311
SNECA-A0-PD,,,0,,15000,-99,,10000,,,MON_SNECA_A0_PD:SP,1,,INPREP_INC\KSTB\LDS\SNECA.INC,,15000,-99,0,27,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNECA PRS,,,1,,,,,31202,,,,,,,2584
SNECA-A0-PMLD,,,0,,15000,-99,,10000,,,MON_SNECA_A0_PMLD:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,2283,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNECA PRS,,,1,,,,,30969,,,,,,,2120
SNECA-A0-PMLS,,,0,,15000,-99,,10000,,,MON_SNECA_A0_PMLS:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,2299,ON,,,3,,5000,,15000,-99,0,,0,,,,,120,LINEAR,DISABLED,,0.08333,SNECA PRS,,,1,,,,,30768,,,,,,,2135
SNECA-A0-PS,,,0,,15000,-99,,10000,,,MON_SNECA_A0_PS:SP,1,,INPREP_INC\KSTB\LDS\SNECA.INC,,15000,-99,0,43,ON,,,3,,5000,,15000,-99,0,,0,,,,,120,LINEAR,DISABLED,,0.08333,SNECA PRS,,,1,,,,,30743,,,,,,,2559
SNECA-A0-Q,,,0,,6625,-4999,,10000,,,,1,,INPREP_INC\Externals\EXTERNALS.INC,,6625,-4999,0,152,ON,,,3,,5000,,6625,-4999,0,,0,,,,,(SNECA-A0-Q:RAW < 2 ? 0.2 : 20),LINEAR,ENABLED,,0.08333,SNECA FLW,,,1,,,,,30981,,,,,,,2586
SNECA-A0-TD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\Externals\EXTERNALS.INC,,80,-39,0,6,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNECA TMP,,,1,,,,,31202,,,,,,,2531
SNECA-A0-TMLD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2315,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNECA TMP,,,1,,,,,30971,,,,,,,2071
SNECA-A0-TMLS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2330,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNECA TMP,,,1,,,,,30771,,,,,,,2083
SNECA-A0-TS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2345,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNECA TMP,,,1,,,,,30744,,,,,,,2507
SNECA-FLOW,,,0,,6625,-4999,,10000,,,HF_SNECA:SQ,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,6625,-4999,0,223,ON,,,3,,5000,,6625,-100,0,,0,,,,,1,LINEAR,DISABLED,,0.08333,SNECA FLW,,,1,0,,,,30870,,,,,,,2586
SNTPL+20-9-A0-MLV,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2360,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNTPL BV,,,1,,,,,36871,,,,,,,877
SNTPL+20-9-A0-PMLD,,,0,,15000,-99,,10000,,,MON_SNTPL_20_9_A0_PMLD:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,2376,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNTPL PRS,,,1,,,,,37177,,,,,,,843
SNTPL+20-9-A0-PMLS,,,0,,15000,-99,,10000,,,MON_SNTPL_20_9_A0_PMLS:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,2392,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNTPL PRS,,,1,,,,,36602,,,,,,,849
SNTPL+20-9-A0-TMLD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2408,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNTPL TMP,,,1,,,,,37177,,,,,,,793
SNTPL+20-9-A0-TMLS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2423,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNTPL TMP,,,1,,,,,36604,,,,,,,798
SNTPL+36-1-A0-MLV,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2438,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNTPL BV,,,1,,,,,36976,,,,,,,1590
SNTPL+36-1-A0-PMLD,,,0,,15000,-99,,10000,,,MON_SNTPL_36_1_A0_PMLD:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,2454,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNTPL PRS,,,1,,,,,37212,,,,,,,1822
SNTPL+36-1-A0-PMLS,,,0,,15000,-99,,10000,,,MON_SNTPL_36_1_A0_PMLS:SP,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,15000,-99,0,2470,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNTPL PRS,,,1,,,,,37231,,,,,,,1268
SNTPL+36-1-A0-TMLD,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2486,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNTPL TMP,,,1,,,,,37211,,,,,,,1776
SNTPL+36-1-A0-TMLS,,,0,,80,-39,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,80,-39,0,2501,ON,,,3,,5000,,80,-39,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNTPL TMP,,,1,,,,,37228,,,,,,,1217
SNTPL-A0-CVPOS,,,0,,100,0,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,100,0,0,2516,ON,,,3,,5000,,100,0,0,,0,,,,,0.001,LINEAR,DISABLED,,0.08333,SNTPL,,,1,,,,,36555,,,,,,,2685
SNTPL-A0-DEN,,,0,,980,600,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,1000,500,0,2531,ON,,,3,,5000,,1000,500,0,,0,,,,,0.25,LINEAR,DISABLED,,0.08333,SNTPL DENS,,,1,,,,,36560,,,,,,,2760
SNTPL-A0-DRA-FLOW,,,0,,500,0,,10000,,,TAKE_SNTPL_DRA:SNQ,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,500,0,0,2562,ON,,,3,,5000,,500,0,0,,0,,,,,1e-06,LINEAR,DISABLED,,0.08333,SNTPL DRA FLW,,,1,0,,,,36955,,,,,,,2163
SNTPL-A0-DRA-MOV,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2546,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNTPL DRA BV,,,1,,,,,36801,,,,,,,2216
SNTPL-A0-DRA-Q,,,0,,6625,-4999,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,6625,-4999,0,2579,ON,,,3,,5000,,6625,-4999,0,,0,,,,,1e-06,LINEAR,DISABLED,,0.08333,SNTPL DRA FLW,,,1,,,,,36798,,,,,,,2106
SNTPL-A0-MOVBP,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2594,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNTPL BV,,,1,,,,,36474,,,,,,,2310
SNTPL-A0-MOVD,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2610,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNTPL BV,,,1,,,,,36479,,,,,,,2416
SNTPL-A0-MOVS,,,0,,4,-1,,10000,,,,1,,INPREP_INC\KSTB\KSTB_SCADA.INC,,4,0.5,0,2626,ON,,,3,,5000,,4,-1,0,,0,,,,,0.001,EARLY,DISABLED,,0.08333,SNTPL BV,,,1,,,,,36476,,,,,,,2366
SNTPL-A0-PD,,,0,,15000,-99,,10000,,,MON_SNTPL_A0_PD:SP,1,,INPREP_INC\KSTB\LDS\SNTPL.INC,,15000,-99,0,27,ON,,,3,,5000,,15000,-99,0,,0,,,,,1000,LINEAR,DISABLED,,0.08333,SNTPL PRS,,,1,,,,,36768,,,,,,,2569
